MODO,METAL,ESPECIE,DIA,MES,AÑO,LOCALIDAD,PAIS,EDAD,SEXO,ANILLADOR,Dias,Kms,Observaciones,FECHA CONTROL 1,Observaciones simple,FECHA CONTROL 2,LOCALIDAD CONTROL 2,PAIS CONTROL 2,LONGITUDE CONTROL 1,LATITUDE CONTROL 1,LONGITUDE CONTROL 2,LATITUDE CONTROL 2,EDAD CONTROL 2,SEXO CONTROL 2,ANILLADOR CONTROL 2,Dias anotados,Kms anotados,Observaciones control 2,Observaciones simple control 2
A,AK1767,Phylloscopus collybita,21,11,2000,"Alcala de Guadaira, Sevilla",España,2,0,M. Vazquez,700,1702.2967392074997,Anillamiento,2000-11-21,anillamiento,2002-10-22,"Wetteren, Oost Vlaanderen, Flandes ",Belgica,-5.8418054,37.3396769,3.880317099999999,51.0031237,2,0,BRUXELLES,700,1705,control ,control
A,AK2969,Phylloscopus collybita,22,2,2002,"San Pablo, Sevilla",España,4,0,M. Vazquez,92,1718.3576813193936,Anillamiento,2002-02-22,anillamiento,2002-05-25,"Huntingdon, Cambridge, Huntingdom",Gran Bretaña,-5.927562000000001,37.405368,-0.182552,52.33146,4,0,BTO,92,1719,control ,control
A,BU3441,Phylloscopus collybita,9,11,2003,"Laguna del Gobierno, Lantejuela,Sevilla",España,3,0,Zamalla,335,1721.6642048649442,Anillamiento,2003-11-09,anillamiento,2004-10-09,"Saeftinghe, Sieperdaschor, Zeeland",Holanda,-5.2270807,37.3626595,4.1924912,51.3378748,4,0,ARNHEM,335,1724,control ,control
A,CJ1501,Phylloscopus collybita,29,3,2004,"El Alamillo, Sevilla",España,4,0,M. Vazquez,6,2036.9546954064017,Anillamiento,2004-03-29,anillamiento,2004-04-04,"Eemshaven, Groningen",Holanda,-5.993313499999999,37.4175931,6.8354937,53.4385887,4,0,Particular,6,2037,control ,control
A,CR0723,Phylloscopus collybita,31,10,2004,"Laguna del Gobierno, Lantejuela,Sevilla",España,2,0,M. Vazquez,191,373.76529066035397,Anillamiento,2004-10-31,anillamiento,2005-05-10,Aïn Jemaa,Marruecos,-5.2270807,37.3626595,-5.7905653,34.0254774,2,0,Particular,191,374,control ,control
A,PH9546,Phylloscopus collybita,10,8,1995,"Saint Mars La Briere, Sarthe",Francia,4,2,Extranjero,156,1305.331475827689,Anillamiento,1995-08-10,anillamiento,1996-01-13,"La Marmoleja, Puebla del Rio, Sevilla",España,0.3702594,48.0290466,-6.063133,37.2694065,4,0,M. Vazquez,156,1304,control ,control
A,7D7681,Phylloscopus collybita,20,8,1998,"Barton Turf, Stalhan, Norfolk",Gran Bretaña,3,0,Extranjero,86,1800.3039249704211,Anillamiento,1998-08-20,anillamiento,1998-11-14,"El Alamillo, Sevilla",España,1.4867288,52.74855489999999,-5.993313499999999,37.4175931,3,0,M. Vazquez,86,1802,control ,control
A,OU1334,Phylloscopus collybita,29,9,2000,"Sandwich Bay Estate, Kent",Gran Bretaña,2,0,Extranjero,422,1630.735055215447,Anillamiento,2000-09-29,anillamiento,2001-11-25,"Laguna del Gobierno, Lantejuela,Sevilla",España,1.3795275,51.2664239,-5.2270807,37.3626595,4,0,M. Vazquez,422,1576,control ,control
A,AEL462,Phylloscopus collybita,24,9,2003,"Sandwich Bay Estate, Kent",Gran Bretaña,3,0,Extranjero,410,1630.735055215447,Anillamiento,2003-09-24,anillamiento,2004-11-07,"Laguna del Gobierno, Lantejuela,Sevilla",España,1.3795275,51.2664239,-5.2270807,37.3626595,4,0,M. Vazquez,410,1631,control ,control
A,L447793,Phoenicurus ochruros,25,11,2001,"Palomares del Rio, Sevilla",España,2,0,M. Vazquez,607,1606.5840506438067,Anillamiento,2001-11-25,anillamiento,2003-07-25,"Blainville Sur L´Eau, Meurthe et Moselle",Francia,-6.068470899999999,37.3191342,6.405988,48.555828,2,0,CRBPO,607,1605,Encontrada la pata con la anilla,muerto
A,9K84426,Luscinia svecica,29,7,1996,"Rieselfelder, DFFM Munster",Alemania,2,1,Extranjero,1191,1961.0112371003277,Anillamiento,1996-07-29,anillamiento,1999-11-02,"La Marmoleja, Puebla del Rio, Sevilla",España,7.654829799999999,52.0287823,-6.063133,37.2694065,6,1,M. Vazquez,1191,1960,control ,control
A,5149298,Luscinia svecica,20,7,1994,"Melsele, Oost Vlaanderen, Flandes Oriental",Belgica,3,0,Extranjero,542,1752.909191540646,Anillamiento,1994-07-20,anillamiento,1996-01-13,"La Marmoleja, Puebla del Rio, Sevilla",España,4.2822314,51.2224882,-6.063133,37.2694065,7,2,M. Vazquez,542,1751,control ,control
C,5149298,Luscinia svecica,13,1,1996,"La Marmoleja, Puebla del Rio, Sevilla",España,7,2,M. Vazquez,413,0,control ,1996-01-13,control,1997-03-01,"La Marmoleja, Puebla del Rio, Sevilla",España,-6.063133,37.2694065,-6.063133,37.2694065,9,2,M. Vazquez,954,1751,control ,control
A,5935059,Luscinia svecica,21,7,1996,"Averbode, Brabant",Belgica,3,0,Extranjero,484,1761.4392458631137,Anillamiento,1996-07-21,anillamiento,1997-11-17,"La Marmoleja, Puebla del Rio, Sevilla",España,4.977454,51.0305467,-6.063133,37.2694065,4,0,M. Vazquez,484,1761,control ,control
A,6442053,Luscinia svecica,3,9,1997,"Assenede, Oost Vlaanderen, Flandes Oriental",Belgica,3,1,Extranjero,145,1734.1720371891354,Anillamiento,1997-09-03,anillamiento,1998-01-26,"La Marmoleja, Puebla del Rio, Sevilla",España,3.7511451,51.2269689,-6.063133,37.2694065,5,1,M. Vazquez,145,1734,control ,control
A,8525141,Luscinia svecica,17,8,2003,"Veurne, West Vlaanderen, Flandes",Belgica,3,1,Extranjero,58,1784.9829633031695,Anillamiento,2003-08-17,anillamiento,2003-10-14,"Vejer de la Frontera, Cadiz",España,2.6680397,51.073177,-5.9667359,36.252034,3,1,M. Vazquez,58,1781,control ,control
A,L110210,Luscinia svecica,7,12,1999,"Brazo del Este, Puebla del Rio, Sevilla",España,4,2,Zamalla,261,1458.7177373664297,Anillamiento,1999-12-07,anillamiento,2000-08-24,"Saint Vigor D´Ymonville, Seine Maritime",Francia,-6.0500532,37.2139446,0.360227,49.495267,4,2,Extranjero,261,1454,control ,control
A,L240620,Luscinia svecica,3,1,1999,"Laguna del Gobierno, Lantejuela,Sevilla",España,5,1,Zamalla,856,1909.5109616340912,Anillamiento,1999-01-03,anillamiento,2001-05-08,"Mokkeban, Laaxum, Friesland",Holanda,-5.2270807,37.3626595,5.412757,52.8525086,4,1,Extranjero,856,1909,control ,control
A,3284439,Luscinia svecica,22,8,1996,"Chenac, Saint Seurin D´Uzet, Charente Maritime",Francia,2,1,Extranjero,522,1014.7241317679653,Anillamiento,1996-08-22,anillamiento,1998-01-26,"La Marmoleja, Puebla del Rio, Sevilla",España,-0.8153862,45.512867,-6.063133,37.2694065,4,1,M. Vazquez,522,1012,control ,control
C,3284439,Luscinia svecica,26,1,1998,"La Marmoleja, Puebla del Rio, Sevilla",España,4,1,M. Vazquez,617,0,control ,1998-01-26,control,1999-10-05,"La Marmoleja, Puebla del Rio, Sevilla",España,-6.063133,37.2694065,-6.063133,37.2694065,4,1,M. Vazquez,1139,1012,control ,control
A,5019843,Luscinia svecica,1,9,2004,"Citerne Nord, Floirac, Charente Maritime",Francia,4,1,Extranjero,394,1011.3853255398965,Anillamiento,2004-09-01,anillamiento,2005-09-30,"Caño Navarro, Coria del Rio, Sevilla",España,-0.7489209,45.477528,-6.0533598,37.2882628,4,1,M. Vazquez,394,1011,control ,control
A,F901728,Luscinia svecica,3,7,1997,"Ballum, Hollum, Ameland",Holanda,4,1,Extranjero,221,2011.5069050090287,Anillamiento,1997-07-03,anillamiento,1998-02-09,"La Marmoleja, Puebla del Rio, Sevilla",España,5.639647999999999,53.4393987,-6.063133,37.2694065,4,1,M. Vazquez,221,2012,control ,control
A,A979315,Erithacus rubecula,20,9,1998,"Voslapper Groden, Weser Ems, Excep Islas",Alemania,4,0,Extranjero,126,2010.7365411672201,Anillamiento,1998-09-20,anillamiento,1999-01-24,"Refugio de las Serpientes, Estepa, Sevilla",España,8.977782663562657,52.55581801396313,-4.8792939,37.2917592,4,0,M. Vazquez,126,2070,control ,control
A,6789630,Erithacus rubecula,24,9,1998,"Oud Turnhout, Antwerpen, Amberes",Belgica,2,0,Extranjero,64,1770.7042017793303,Anillamiento,1998-09-24,anillamiento,1998-11-27,"El Alamillo, Sevilla",España,4.982241999999999,51.3179033,-5.993313499999999,37.4175931,2,0,M. Vazquez,64,1771,control ,control
A,K624535,Erithacus rubecula,28,9,1994,"Castione Della Presolana, Bergamo",Italia,4,0,Extranjero,409,1673.8014624161608,Anillamiento,1994-09-28,anillamiento,1995-11-11,"El Cuervo, Lebrija, Sevilla",España,10.035859,45.9078975,-6.0385235,36.8527976,2,0,Zamalla,409,1676,Cazada,muerto
A,3064312,Turdus merula,3,12,1996,"Valle de Hecho, Huesca",España,2,2,Extranjero,752,792.1757021128676,Anillamiento,1996-12-03,anillamiento,1998-12-25,"Lure, Roye, Haute Saone",Francia,-0.7342734,42.7248135,6.54001,47.66857299999999,2,0,Zamalla,752,820,Encontrado muerto,muerto
A,3090328,Turdus merula,12,12,1997,"El Alamillo, Sevilla",España,3,2,Extranjero,122,875.179371920099,Anillamiento,1997-12-12,anillamiento,1998-04-13,"Rimont, Ariege",Francia,-5.993313499999999,37.4175931,1.281053,42.995126,2,0,Zamalla,122,1574,Capturada por buho o rapaz,muerto
A,P464837,Turdus iliacus,10,10,1989,"Lagskar, Lemland Ahvenanmaa, Aland",Finlandia,4,0,Extranjero,431,2998.671128332484,Anillamiento,1989-10-10,anillamiento,1990-12-15,"Badajoz, Badajoz",España,19.9207042,59.8391442,-6.9706535,38.8794495,4,0,M. Vazquez,430,2995,Cazado con escopeta,muerto
A,3X20438,Turdus iliacus,11,10,1976,"Zulte, Oost Vlaanderen, Flandes Oriental",Belgica,2,0,Extranjero,410,1614.9131780732862,Anillamiento,1976-10-11,anillamiento,1977-11-25,"Constantina, Sevilla",España,3.4438618,50.9219223,-5.6037465,37.887709,2,0,M. Vazquez,410,1612,Cazado con escopeta,muerto
A,3X24067,Turdus iliacus,21,11,1976,"Zulte, Oost Vlaanderen, Flandes Oriental",Belgica,2,0,Extranjero,405,1614.9131780732862,Anillamiento,1976-11-21,anillamiento,1977-12-31,"Constantina, Sevilla",España,3.4438618,50.9219223,-5.6037465,37.887709,2,0,M. Vazquez,405,1612,Cazado con escopeta,muerto
A,13Z8467,Turdus iliacus,1,11,1983,"Retie, Antwerpen, Amberes",Belgica,2,0,Extranjero,2236,1762.4011369888929,Anillamiento,1983-11-01,anillamiento,1989-12-15,"El Viso del Alcor, Sevilla",España,5.084274499999999,51.2673661,-5.721781099999999,37.3886862,2,0,M. Vazquez,2236,1759,Cazado con escopeta,muerto
A,P285721,Turdus iliacus,13,6,1972,"Karkkila, Uusimaa, Nyland",Finlandia,2,1,Extranjero,573,3269.4845087093763,Anillamiento,1972-06-13,anillamiento,1974-01-07,"Finca Campanilla, Constantina, Sevilla",España,24.2092424,60.535052,-5.6037465,37.887709,2,0,M. Vazquez,573,3264,Cazado con escopeta,muerto
A,P429282,Turdus iliacus,29,6,1987,"Yjapa, Hame, Tavastehus",Finlandia,1,0,Extranjero,4530,3311.017855372751,Anillamiento,1987-06-29,anillamiento,1999-11-23,"Constantina, Sevilla",España,24.4590243,60.9928787,-5.6037465,37.887709,2,0,M. Vazquez,4530,3242,Cazado con escopeta fecha carta,muerto
A,NA063066,Turdus philomelos,2,7,1997,"Falkensee, Postdam",Alemania,5,2,Extranjero,577,2221.9678181823997,Anillamiento,1997-07-02,anillamiento,1999-01-30,"Marchena, Sevilla",España,13.0770003,52.562044,-5.4162096,37.3271048,2,0,M. Vazquez,577,2219,Cazado con escopeta,muerto
A,NA092953,Turdus philomelos,9,8,2003,"Reifenstein, Sachsen & Thuringen",Alemania,3,0,Extranjero,120,1944.729511838778,Anillamiento,2003-08-09,anillamiento,2003-12-07,"Herrera del Duque, Badajoz",España,13.2017384,51.1045407,-5.050761200000001,39.1686078,3,0,M. Vazquez,120,1796,Cazado con escopeta,muerto
A,16Z39840,Turdus philomelos,2,10,1996,"Awirs, Luik, Lieja",Belgica,3,0,Extranjero,835,1649.04275367987,Anillamiento,1996-10-02,anillamiento,1999-01-15,"Guadalcanal, Sevilla",España,5.4061097,50.5999117,-5.8205506,38.0924974,2,0,M. Vazquez,835,1646,Cazado con escopeta,muerto
A,19Z16266,Turdus philomelos,1,10,2002,"Brecht, Antwerpen, Amberes",Belgica,3,0,Extranjero,129,1783.0001827297638,Anillamiento,2002-10-01,anillamiento,2003-02-07,"Olvera de la Sierra, Cadiz",España,4.6380512,51.3497216,-5.259955499999999,36.9352388,2,0,M. Vazquez,129,1782,Cazado con escopeta,muerto
A,8911871,Turdus philomelos,23,9,1992,"Christianso, Ertholmene, Bornholm",Dinamarca,3,0,Extranjero,2617,2461.3525694693167,Anillamiento,1992-09-23,anillamiento,1999-11-23,"Constantina, Sevilla",España,14.8668836,55.160428,-5.6037465,37.887709,2,0,M. Vazquez,2617,2483,Cazado con escopeta fecha carta,muerto
A,8A08324,Turdus philomelos,17,10,2005,"Hanstholm, Jylland",Dinamarca,3,0,Extranjero,59,2468.7263363590973,Anillamiento,2005-10-17,anillamiento,2005-12-15,"Dehesa de Abajo, Puebla del Rio, Sevilla",España,8.617668000000002,57.112861,-6.171473199999999,37.2056808,3,0,M. Vazquez,59,2476,Cazado con escopeta,muerto
A,3090351,Turdus philomelos,1,1,1998,"El Alamillo, Sevilla",España,5,0,M. Vazquez,896,2442.9819731867187,Anillamiento,1998-01-01,anillamiento,2000-06-15,"Svanholm Estate, Skibby, Sjaelland",Dinamarca,-5.993313499999999,37.4175931,11.9596775,55.7520959,4,0,Particular,896,2443,Atropellado,muerto
A,GC44024,Turdus philomelos,20,10,1973,"Arzon, Morbihan",Francia,3,0,Extranjero,1350,1095.8176624184919,Anillamiento,1973-10-20,anillamiento,1977-07-01,"Constantina, Sevilla",España,-2.8936108,47.5493947,-5.6037465,37.887709,2,0,M. Vazquez,1350,1098,Cazado con escopeta fecha carta,muerto
A,P533198,Turdus philomelos,21,9,2003,"Jurmo, Hame, Tavastehus",Finlandia,3,0,Extranjero,77,3130.33170370628,Anillamiento,2003-09-21,anillamiento,2003-12-07,"Malpartida de Plasencia, Caceres",España,24.4590243,60.9928787,-6.0454196,39.97892239999999,2,0,M. Vazquez,77,2926,Cazado con escopeta,muerto
A,T049835,Turdus philomelos,4,6,1990,Girionys,Lituania,1,0,Extranjero,559,2971.256389760464,Anillamiento,1990-06-04,anillamiento,1991-12-15,"El Viso del Alcor, Sevilla",España,24.048615,54.8601229,-5.721781099999999,37.3886862,3,0,M. Vazquez,559,2970,Cazado con escopeta,muerto
A,KV01761,Turdus philomelos,4,10,1999,"Ventes Ragas, Silute",Lituania,3,0,Extranjero,441,2899.957931659927,Anillamiento,1999-10-04,anillamiento,2000-12-18,"Hinojos, Huelva",España,21.2020909,55.346753,-6.386442799999999,37.1467738,2,0,M. Vazquez,441,2883,Cazado con escopeta,muerto
A,4425202,Turdus philomelos,1,10,1998,"Faro de Falsterbo, Malmohus",Suecia,3,0,Extranjero,50,2446.8724547470383,Anillamiento,1998-10-01,anillamiento,1998-11-20,"Gerena, Sevilla",España,12.8415278,55.397121,-6.173911599999999,37.541357,3,0,M. Vazquez,50,2442,Cazado con escopeta,muerto
A,191338,Remiz pendulinus,3,12,1987,"Vuelta El Cojo, Puebla del Rio, Sevilla",España,3,2,M. Vazquez,639,2231.594393410954,Anillamiento,1987-12-03,anillamiento,1989-09-02,"Semlim, Rathenow, Postdam",Alemania,-6.063133,37.2694065,12.3839924,52.6504154,4,2,Extranjero,639,2389,control,control
A,VT56739,Fringilla coelebs,9,9,2005,"Ventes Ragas, Silute",Lituania,3,2,Zamalla,184,2819.3344828921313,Anillamiento,2005-09-09,anillamiento,2006-03-12,"Laguna del Gobierno, Lantejuela,Sevilla",España,21.2020909,55.346753,-5.2270807,37.3626595,4,2,Extranjero,184,2815,control,control
A,E626836,Fringilla montifringilla,5,10,1986,"Lanenen, Berna",Suiza,3,2,Extranjero,411,1541.3964723075412,Anillamiento,1986-10-05,anillamiento,1987-11-20,"Rio Viejo, Coria del Rio, Sevilla",España,7.4474468,46.9479739,-5.9940643,37.2814378,4,2,M. Vazquez,410,1498,Cazada con red de tiro no se libera,muerto
A,25V53778,Carduelis chloris,2,5,1986,"Herve, Lieja",Belgica,2,1,Extranjero,258,1764.8610967511781,Anillamiento,1986-05-02,anillamiento,1987-01-15,"Los Palacios, Sevilla",España,5.7959114,50.6439529,-5.9244808,37.1584636,1,0,M. Vazquez,258,1765,Cazada con red de tiro no se libera,muerto
A,32V18367,Carduelis chloris,23,4,1990,"Awirs, Luik, Lieja",Belgica,5,1,Extranjero,194,1723.8044312352254,Anillamiento,1990-04-23,anillamiento,1990-11-03,"El Campanario, Aznalcollar, Sevilla",España,5.4061097,50.5999117,-6.2681327,37.5191373,2,0,M. Vazquez,NA,NA,Cazada con red de tiro no se libera,muerto
A,2348507,Carduelis cannabina,10,10,1986,"Merksplas, Antwerpen, Amberes",Belgica,6,1,Extranjero,33,1728.120068998406,Anillamiento,1986-10-10,anillamiento,1986-11-12,"Lora del Rio, Sevilla",España,4.8643467,51.3541789,-5.52761,37.6556349,2,0,M. Vazquez,32,1730,Cazada,muerto
A,2347511,Carduelis cannabina,4,10,1986,"Merksplas, Antwerpen, Amberes",Belgica,6,2,Extranjero,52,1786.8497160383174,Anillamiento,1986-10-04,anillamiento,1986-11-25,"Cortijo Atalaya, Puebla del Rio, Sevilla",España,4.8643467,51.3541789,-6.0608836,37.2707374,2,0,M. Vazquez,51,1789,Cazada,muerto
A,7981170,Carduelis cannabina,23,9,2002,"Kasterlee, Antwerpen, Amberes",Belgica,2,2,Extranjero,83,1764.9249712812466,Anillamiento,2002-09-23,anillamiento,2002-12-15,"Alcala de Guadaira, Sevilla",España,4.9673618,51.2404924,-5.8418054,37.3396769,2,0,M. Vazquez,83,1768,Cazada,muerto
A,2969854,Carduelis spinus,30,10,1996,"Hoeilaart, Brabant",Belgica,3,1,Extranjero,486,1723.2735431441106,Anillamiento,1996-10-30,anillamiento,1998-02-28,"Pilas, Sevilla",España,4.4742969,50.7675858,-6.2986857,37.3034383,4,1,M. Vazquez,486,1722,control,control
A,927168,Carduelis spinus,17,1,1998,"Pilas, Sevilla",España,4,1,M. Vazquez,480,3336.9078574116224,Anillamiento,1998-01-17,anillamiento,1999-05-12,"Vakkila, Huittinene Turku-Pori, Abo-Bjorneborg",Finlandia,-6.2986857,37.3034383,22.798311000000002,61.13895419999999,2,0,Extranjero,480,3331,Encontrado muerto,muerto
A,927281,Carduelis spinus,24,1,1998,"Pilas, Sevilla",España,4,1,M. Vazquez,1528,2072.9122086741627,Anillamiento,1998-01-24,anillamiento,2002-04-01,"Plauen, Sachsen Anhalt",Alemania,-6.2986857,37.3034383,12.1368679,50.4976133,2,0,Extranjero,1528,2067,Encontrado muerto,muerto
A,927327,Carduelis spinus,24,1,1998,"Pilas, Sevilla",España,4,1,M. Vazquez,415,2020.7496111201117,Anillamiento,1998-01-24,anillamiento,1999-03-15,"Hamilton, Strathclyde Region",Gran Bretaña,-6.2986857,37.3034383,-3.435973,55.378051,4,1,Extranjero,415,2059,control,control
A,927766,Carduelis spinus,28,2,1998,"Pilas, Sevilla",España,6,1,M. Vazquez,237,2031.5055279129097,Anillamiento,1998-02-28,anillamiento,1998-10-23,"Stomorska, Isaland Solta, Hrvatsku",Croacia,-6.2986857,37.3034383,16.352327,43.3699384,2,0,Extranjero,237,2027,Capturada para enjaular,control
A,LF7183,Carduelis spinus,19,9,1996,"Neringos Stac., Kursiv Nerija",Lituania,3,1,Extranjero,483,2910.4056407869975,Anillamiento,1996-09-19,anillamiento,1998-01-15,"Moguer, Huelva",España,21.0797532,55.4173923,-6.8369079,37.27464,2,0,M. Vazquez,483,2912,Cazada,muerto
A,H735093,Carduelis spinus,27,9,1997,"Rinnleiret, Nord Trondelag",Noruega,3,1,Extranjero,119,3175.6282366584564,Anillamiento,1997-09-27,anillamiento,1998-01-24,"Pilas, Sevilla",España,11.4324138,63.76904500000001,-6.2986857,37.3034383,5,1,M. Vazquez,119,3173,control,control
A,XC917514,Carduelis spinus,31,8,1995,"Gumbaritsy, Leningrado",Rusia,3,1,Extranjero,877,3609.8986400109657,Anillamiento,1995-08-31,anillamiento,1998-01-24,"Pilas, Sevilla",España,30.3609097,59.9310584,-6.2986857,37.3034383,4,1,M. Vazquez,877,3802,control,control
A,BJ74350,Carduelis spinus,5,5,1997,"Mockebo, Oskarshamn, Kalmar",Suecia,5,2,Extranjero,264,2783.0176472150383,Anillamiento,1997-05-05,anillamiento,1998-01-24,"Pilas, Sevilla",España,16.4833329,57.283333,-6.2986857,37.3034383,4,2,M. Vazquez,264,2780,control,control
A,A816592,Carduelis spinus,13,10,1996,"Col de Jaman, Vaud",Suiza,3,1,Extranjero,503,1495.2129055614741,Anillamiento,1996-10-13,anillamiento,1998-02-28,"Pilas, Sevilla",España,6.977119999999999,46.4517,-6.2986857,37.3034383,4,1,M. Vazquez,503,1491,control,control
A,B031074,Carduelis spinus,29,9,2001,"Col de Jaman, Vaud",Suiza,3,2,Extranjero,74,1464.3776625405264,Anillamiento,2001-09-29,anillamiento,2001-12-12,"Aracena, Huelva",España,6.977119999999999,46.4517,-6.561888400000001,37.8935487,3,2,M. Vazquez,74,1461,control,control
