MODO,METAL,ESPECIE,DIA,MES,AÑO,LUGAR,MUNICIPIO,PROVINCIA,EDAD,SEXO,ANILLADOR,Dias,Kms,Observaciones,FECHA CONTROL 1,Observaciones simple,FECHA CONTROL 2,LUGAR CONTROL 2,MUNICIPIO CONTROL 2,PROVINCIA CONTROL 2,LONGITUDE CONTROL 1,LATITUDE CONTROL 1,LONGITUDE CONTROL 2,LATITUDE CONTROL 2,EDAD CONTROL 2,SEXO CONTROL 2,ANILLADOR CONTROL 2,Dias anotados,Kms anotados,Observaciones control 2,Observaciones simple control 2
A,2811751,Acrocephalus arundinaceus,6,8,2000,Marismas del Odiel,Huelva,Huelva,3,0,M. Vazquez,630,368.0531177927046,Anillamiento,2000-08-06,anillamiento,2002-04-28,Laguna del Gobierno,La Lantejuela,Sevilla,-5.2227526,37.3544458,-3.74922,40.46366700000001,4,0,M. Vazquez,630,151,control,control
A,2A058868,Acrocephalus arundinaceus,10,5,2004,Laguna de Medina,Jerez de la Frontera,Cadiz,1,0,M. Vazquez,419,407.4810089617044,Anillamiento,2004-05-10,anillamiento,2005-07-03,Cantaritas,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,JL Arroyo,446,67,control,control
C,2A058868,Acrocephalus arundinaceus,3,7,2005,Cantaritas,Puebla del Rio,Sevilla,4,0,JL Arroyo,334,407.4810089617044,control,2005-07-03,control,2006-06-02,Cantaritas,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,JL Arroyo,814,67,control,control
A,2A058870,Acrocephalus arundinaceus,10,5,2004,Laguna de Medina,Jerez de la Frontera,Cadiz,1,0,M. Vazquez,76,407.4810089617044,Anillamiento,2004-05-10,anillamiento,2004-07-25,Cantaritas,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,JL Arroyo,76,67,control,control
A,V005567,Acrocephalus arundinaceus,28,6,1998,Curva del Convento,Las Cabezas de San Juan,Sevilla,1,0,GOSUR,2601,405.22968988311436,Anillamiento,1998-06-28,anillamiento,2005-08-11,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,4,0,M. Vazquez,2601,35,control,control
A,V023269,Acrocephalus arundinaceus,28,8,1999,La Quintanilla,Las Cabezas de San Juan,Sevilla,3,0,GOSUR,1825,405.22968988311436,Anillamiento,1999-08-28,anillamiento,2004-08-26,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,4,0,M. Vazquez,1825,35,control,control
A,L282059,Sylvia atricapilla,1,4,1999,Finca El Coto,Utrera,Sevilla,5,1,GOSUR,244,442.3808936521362,Anillamiento,1999-04-01,anillamiento,1999-12-01,El Cuervo,Lebrija,Sevilla,-6.0758624,36.9197889,-3.74922,40.46366700000001,2,0,M. Vazquez,244,28,Cazada,muerto
A,2220251,Sylvia atricapilla,31,10,1987,Arroyo San Antonio,Utrera,Sevilla,4,2,J Ayala,85,404.413344233819,Anillamiento,1987-10-31,anillamiento,1988-01-24,Dehesa Carchena,Coria del Rio,Sevilla,-5.7795147,37.1848134,-3.74922,40.46366700000001,6,2,M. Vazquez,NA,NA,control,control
A,2222247,Sylvia atricapilla,27,3,1988,Arroyo Tarazona,Carmona,Sevilla,5,1,J Lopez,352,402.88458477508823,Anillamiento,1988-03-27,anillamiento,1989-03-14,La Estrella,Palomares del Rio,Sevilla,-6.068470899999999,37.3191342,-3.74922,40.46366700000001,7,1,M. Vazquez,NA,NA,control,control
A,2286334,Sylvia atricapilla,11,11,1991,Castellar de la Frontera,Castellar de la Frontera,Cadiz,4,0,EBD,13,486.223774281902,Anillamiento,1991-11-11,anillamiento,1991-11-24,Cantera del Duende,El Rubio,Sevilla,-5.420280399999999,36.2853497,-3.74922,40.46366700000001,4,0,M. Vazquez,13,120,control,control
A,2374743,Sylvia atricapilla,27,12,1992,Arroyo Gascon,Marchena,Sevilla,2,1,LEO BIAGGI,453,367.9938013326561,Anillamiento,1992-12-27,anillamiento,1994-03-25,Casilla Juan de Pico,La Lantejuela,Sevilla,-5.2254734,37.3557995,-3.74922,40.46366700000001,2,0,LEO BIAGGI,NA,NA,Pinchado en despensa de lanius excubitor,muerto
A,2890128,Sylvia atricapilla,15,3,2000,Borbollon Auta,Riogordo,Malaga,5,1,G Luscinia,235,347.6480451998596,Anillamiento,2000-03-15,anillamiento,2000-11-05,Lora del Rio,Lora del Rio,Sevilla,-5.52761,37.6556349,-3.74922,40.46366700000001,5,1,Zamalla,235,126,control,control
A,2221572,Cercotrichas galactotes,8,5,1988,Los Palacios,Los Palacios,Sevilla,4,0,J Ayala,1488,412.6666644829645,Anillamiento,1988-05-08,anillamiento,1992-06-04,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,8,1,M. Vazquez,NA,1,control,control
A,2221580,Cercotrichas galactotes,2,6,1988,Los Palacios,Los Palacios,Sevilla,4,1,J Ayala,1489,412.6666644829645,Anillamiento,1988-06-02,anillamiento,1992-06-30,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,8,1,M. Vazquez,NA,1,control,control
A,2275399,Cercotrichas galactotes,20,6,1990,Los Palacios,Los Palacios,Sevilla,1,0,GOSUR,785,412.6666644829645,Anillamiento,1990-06-20,anillamiento,1992-08-13,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,7,1,M. Vazquez,NA,2,control,control
A,2358316,Cercotrichas galactotes,26,8,1990,Los Palacios,Los Palacios,Sevilla,3,0,GOSUR,3270,412.6666644829645,Anillamiento,1990-08-26,anillamiento,1999-08-09,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,0,M. Vazquez,3270,2,control,control
A,2358962,Cercotrichas galactotes,22,8,1993,Rio Lora,Los Palacios,Sevilla,4,2,GOSUR,1027,412.6666644829645,Anillamiento,1993-08-22,anillamiento,1996-06-14,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,2,M. Vazquez,1027,3,control,control
A,2359053,Cercotrichas galactotes,6,7,1994,Los Palacios,Los Palacios,Sevilla,1,0,GOSUR,350,412.6666644829645,Anillamiento,1994-07-06,anillamiento,1995-06-21,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,5,0,M. Vazquez,350,2,control,control
A,2359322,Cercotrichas galactotes,25,8,1996,Los Palacios,Los Palacios,Sevilla,3,0,GOSUR,3,412.6666644829645,Anillamiento,1996-08-25,anillamiento,1996-08-28,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,3,0,M. Vazquez,4,2,control,control
A,2359323,Cercotrichas galactotes,25,8,1996,Los Palacios,Los Palacios,Sevilla,3,0,GOSUR,3,412.6666644829645,Anillamiento,1996-08-25,anillamiento,1996-08-28,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,3,0,M. Vazquez,4,2,control,control
A,2359333,Cercotrichas galactotes,25,8,1996,Los Palacios,Los Palacios,Sevilla,3,0,GOSUR,3,412.6666644829645,Anillamiento,1996-08-25,anillamiento,1996-08-28,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,3,0,M. Vazquez,4,2,control,control
A,2359336,Cercotrichas galactotes,25,8,1996,Los Palacios,Los Palacios,Sevilla,3,0,GOSUR,3,412.6666644829645,Anillamiento,1996-08-25,anillamiento,1996-08-28,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,3,0,M. Vazquez,4,2,control,control
A,2359340,Cercotrichas galactotes,25,8,1996,Los Palacios,Los Palacios,Sevilla,3,0,GOSUR,3,412.6666644829645,Anillamiento,1996-08-25,anillamiento,1996-08-28,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,3,0,M. Vazquez,4,2,control,control
A,2361522,Cercotrichas galactotes,22,8,1993,Los Palacios,Los Palacios,Sevilla,3,0,GOSUR,633,412.6666644829645,Anillamiento,1993-08-22,anillamiento,1995-05-17,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,7,0,M. Vazquez,633,2,control,control
A,2565386,Cercotrichas galactotes,18,5,1993,Los Palacios,Los Palacios,Sevilla,4,0,G Nevadensis,1175,412.6666644829645,Anillamiento,1993-05-18,anillamiento,1996-08-05,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,0,M. Vazquez,1175,3,control,control
C,2565386,Cercotrichas galactotes,5,8,1996,El Alcornocal,Los Palacios,Sevilla,4,0,M. Vazquez,1100,412.6666644829645,control,1996-08-05,control,1999-08-10,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,0,M. Vazquez,2275,3,control,control
A,2673672,Cercotrichas galactotes,17,7,1995,Los Palacios,Los Palacios,Sevilla,1,0,G Nevadensis,39,412.6666644829645,Anillamiento,1995-07-17,anillamiento,1995-08-25,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,3,0,M. Vazquez,39,3,control,control
A,2838407,Cercotrichas galactotes,25,5,1998,Los Palacios,Los Palacios,Sevilla,4,0,G Nevadensis,14,412.6666644829645,Anillamiento,1998-05-25,anillamiento,1998-06-08,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,0,M. Vazquez,11,3,control,control
A,2838426,Cercotrichas galactotes,31,5,1998,Los Palacios,Los Palacios,Sevilla,4,1,G Nevadensis,717,412.6666644829645,Anillamiento,1998-05-31,anillamiento,2000-05-17,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,1,M. Vazquez,717,3,control,control
A,2838428,Cercotrichas galactotes,31,5,1998,Los Palacios,Los Palacios,Sevilla,4,1,G Nevadensis,733,412.6666644829645,Anillamiento,1998-05-31,anillamiento,2000-06-02,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,1,M. Vazquez,733,3,control,control
A,2838436,Cercotrichas galactotes,20,6,1998,Los Palacios,Los Palacios,Sevilla,1,0,G Nevadensis,695,412.6666644829645,Anillamiento,1998-06-20,anillamiento,2000-05-15,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,2,M. Vazquez,697,3,control,control
A,2838459,Cercotrichas galactotes,26,6,1998,Los Palacios,Los Palacios,Sevilla,4,2,G Nevadensis,418,412.6666644829645,Anillamiento,1998-06-26,anillamiento,1999-08-18,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,0,M. Vazquez,418,3,control,control
A,2628332,Cercotrichas galactotes,26,7,1994,El Alcornocal,Los Palacios,Sevilla,1,0,M. Vazquez,326,412.6666644829645,Anillamiento,1994-07-26,anillamiento,1995-06-17,Los Palacios,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,5,0,GOSUR,326,2,control,control
A,2628342,Cercotrichas galactotes,2,8,1994,El Alcornocal,Los Palacios,Sevilla,1,0,M. Vazquez,303,412.6666644829645,Anillamiento,1994-08-02,anillamiento,1995-06-01,Los Palacios,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,5,0,GOSUR,303,2,control,control
A,2628345,Cercotrichas galactotes,2,8,1994,El Alcornocal,Los Palacios,Sevilla,1,0,M. Vazquez,359,412.6666644829645,Anillamiento,1994-08-02,anillamiento,1995-07-27,Los Palacios,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,5,0,GOSUR,358,2,control,control
A,2628351,Cercotrichas galactotes,4,8,1994,El Alcornocal,Los Palacios,Sevilla,1,0,M. Vazquez,317,412.6666644829645,Anillamiento,1994-08-04,anillamiento,1995-06-17,Los Palacios,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,5,0,GOSUR,317,2,control,control
A,AP5775,Phylloscopus trochilus,20,4,2000,Isla del Aire,San Luis,Menorca,4,0,GOB Menorca,130,10391.209898639328,Anillamiento,2000-04-20,anillamiento,2000-08-28,El Alcornocal,Los Palacios,Sevilla,-66.3377522,-33.3017267,-3.74922,40.46366700000001,4,0,M. Vazquez,130,933,control,control
A,271350,Phylloscopus collybita,18,2,1989,Lucio Poco Abrigo,Puebla del Rio,Sevilla,4,0,M. Vazquez,133,245.15514124325992,Anillamiento,1989-02-18,anillamiento,1989-07-01,Embalse de Valdesalor,Torreorgaz,Caceres,-6.2495424999999996,39.3822211,-3.74922,40.46366700000001,4,0,Otro,133,236,control,control
A,4022858,Cyanopica cyana,16,6,1989,PN Doñana,Almonte,Huelva,1,0,PND,639,429.15373265750225,Anillamiento,1989-06-16,anillamiento,1991-03-17,El Acebuche,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,4,0,M. Vazquez,NA,2,control,control
A,4022854,Cyanopica cyana,16,6,1989,PN Doñana,Almonte,Huelva,1,0,PND,599,429.15373265750225,Anillamiento,1989-06-16,anillamiento,1991-02-05,El Acebuche,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,4,0,M. Vazquez,NA,2,control,control
A,3006703,Lanius excubitor,31,10,1986,Pinares de Puebla,Puebla del Rio,Sevilla,3,0,R. Jimenez,2633,407.4810089617044,Anillamiento,1986-10-31,anillamiento,1994-01-15,Dehesa de Abajo,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,A,0,M. Vazquez,NA,5,Encontrada anilla con detector de metales,muerto
A,L044905,Delichon urbica,24,4,1996,El Rocio,Almonte ,Huelva,4,1,LA. Hill,100,429.15373265750225,Anillamiento,1996-04-24,anillamiento,1996-08-02,Carrtera El Rocio-Matalascañas,Almonte ,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,2,0,Zamalla,101,1,Encontrada muerta,muerto
A,V023339,Lanius senator,15,8,2000,Rio Lora,Los Palacios,Sevilla,3,0,GOSUR,20,412.6666644829645,Anillamiento,2000-08-15,anillamiento,2000-09-04,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,3,0,M. Vazquez,20,3,control,control
A,2360528,Lanius senator,14,7,1996,Rio Lora,Los Palacios,Sevilla,4,1,GOSUR,35,412.6666644829645,Anillamiento,1996-07-14,anillamiento,1996-08-18,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,0,M. Vazquez,765,3,control,control
A,474580,Saxicola torquata,15,9,1992,RB Doñana,Almonte ,Huelva,3,1,M. Pineda,806,429.15373265750225,Anillamiento,1992-09-15,anillamiento,1994-11-30,RB Doñana,Almonte ,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,7,1,M. Vazquez,NA,1,control,control
A,701264,Cettia cetti,6,10,1993,La Rocina PND,Almonte ,Huelva,2,1,PND,317,429.15373265750225,Anillamiento,1993-10-06,anillamiento,1994-08-19,Manecorro PN Doñana,Almonte ,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,4,1,M. Vazquez,NA,2,control,control
A,L281866,Sylvia borin,11,9,1999,Rio Lora,Los Palacios,Sevilla,4,0,GOSUR,10,412.6666644829645,Anillamiento,1999-09-11,anillamiento,1999-09-21,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,0,M. Vazquez,10,3,control,control
A,L175971,Sylvia borin,10,9,1998,El Alcornocal,Los Palacios,Sevilla,4,0,M. Vazquez,366,412.6666644829645,Anillamiento,1998-09-10,anillamiento,1999-09-11,Rio Lora,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,0,GOSUR,366,3,control,control
A,191406,Phylloscopus collybita,20,12,1987,Dehesa Carchena,Coria del Rio,Sevilla,2,0,M. Vazquez,379,407.4810089617044,Anillamiento,1987-12-20,anillamiento,1989-01-02,Fuentes,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,M. Vazquez,NA,3,control,control
A,403706,Luscinia svecica,16,12,1990,Lucio Poco Abrigo,Puebla del Rio,Sevilla,2,1,M. Vazquez,1414,407.4810089617044,Anillamiento,1990-12-16,anillamiento,1994-10-30,Coria del Rio,Coria del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,GOSUR,1414,10,Encontrada muerta,muerto
A,404573,Erithacus rubecula,29,11,1992,Arroyo Gascon,Marchena,Sevilla,3,0,LEO BIAGGI,481,367.9938013326561,Anillamiento,1992-11-29,anillamiento,1994-03-25,Casilla Juan de Pico,La Lantejuela,Sevilla,-5.2254734,37.3557995,-3.74922,40.46366700000001,2,0,LEO BIAGGI,NA,8,Pinchado en despensa de lanius excubitor,muerto
A,L085936,Erithacus rubecula,18,10,1996,Torrecuadros,Hinojos,Huelva,3,0,M. Vazquez,7,433.60334440874635,Anillamiento,1996-10-18,anillamiento,1996-10-25,San Jose del Valle,San Jose del Valle,Cadiz,-6.386442799999999,37.1467738,-3.74922,40.46366700000001,3,0,Otro,7,92,control,control
A,L089564,Erithacus rubecula,7,10,1996,RB Doñana,Almonte,Huelva,3,0,PJ. Belman,121,429.15373265750225,Anillamiento,1996-10-07,anillamiento,1997-02-05,Palacio de Doñana,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,4,0,M. Vazquez,NA,1,control,control
A,572372,Erithacus rubecula,24,11,1993,RB Doñana,Almonte,Huelva,3,0,M. Pineda,379,429.15373265750225,Anillamiento,1993-11-24,anillamiento,1994-12-08,Palacio de Doñana,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,4,0,Zamalla,NA,1,control,control
A,572709,Erithacus rubecula,23,10,1993,RB Doñana,Almonte,Huelva,3,0,M. Pineda,403,429.15373265750225,Anillamiento,1993-10-23,anillamiento,1994-11-30,Palacio de Doñana,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,4,0,M. Vazquez,NA,1,control,control
A,572797,Erithacus rubecula,11,11,1993,RB Doñana,Almonte,Huelva,3,0,M. Pineda,392,429.15373265750225,Anillamiento,1993-11-11,anillamiento,1994-12-08,Palacio de Doñana,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,4,0,Zamalla,NA,1,control,control
A,3006341,Turdus merula,13,11,1994,Manecorro PN Doñana,Almonte,Huelva,4,2,EBD,404,429.15373265750225,Anillamiento,1994-11-13,anillamiento,1995-12-22,Puente de la Canariega,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,2,0,Zamalla,NA,1,Atropellado,muerto
A,3027888,Turdus philomelos,28,1,1989,Huerta El Torno,Dos Hermanas,,4,0,M. Vazquez,29,399.99018458942,Anillamiento,1989-01-28,anillamiento,1989-02-26,Trigueros,Trigueros,Huelva,-5.924239099999999,37.2865803,-3.74922,40.46366700000001,4,0,Particular,28,82,Cazado con escopeta,muerto
A,3260427,Turdus philomelos,10,3,2005,El Alamillo,Sevilla,Sevilla,4,0,M. Vazquez,241,337.9612074827105,Anillamiento,2005-03-10,anillamiento,2005-11-06,Andoain,Andoain,Guipuzcoa,-2.021197,43.2186367,-3.74922,40.46366700000001,4,0,Particular,241,729,Cazado con escopeta,muerto
A,3260505,Turdus philomelos,12,11,2005,Marismas del Odiel,Huelva,Huelva,3,0,M. Vazquez,77,431.4551110918004,Anillamiento,2005-11-12,anillamiento,2006-01-28,Bonares,Bonares,Huelva,-6.6811877,37.32372549999999,-3.74922,40.46366700000001,2,0,JM Sayago,77,21,Cazado con escopeta,muerto
A,19851,Parus caeruelus,16,8,1986,Montalban,Montalban,Toledo,3,0,G Atthis,77,407.4810089617044,Anillamiento,1986-08-16,anillamiento,1986-11-01,Puebla del Rio,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,M. Vazquez,75,602,Cazado,muerto
A,772541,Parus caeruelus,7,10,1995,La Rocina PND,Almonte,Huelva,3,1,PND,492,429.15373265750225,Anillamiento,1995-10-07,anillamiento,1997-02-10,El Rincon,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,4,0,M. Vazquez,492,5,control,control
A,701813,Aegithalos caudatus,27,10,1993,PN Doñana,Almonte,Huelva,2,0,PND,302,429.15373265750225,Anillamiento,1993-10-27,anillamiento,1994-08-25,Manecorro PN Doñana,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,2,0,M. Vazquez,302,1,control,control
A,L097695,Parus major,16,9,1996,PN Doñana,Almonte,Huelva,4,2,PND,64,429.15373265750225,Anillamiento,1996-09-16,anillamiento,1996-11-19,Manecorro PN Doñana,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,4,0,M. Vazquez,64,1,control,control
A,2373032,Passer domesticus,20,2,1991,Caño Guadiamar PND,Aznalcazar,Sevilla,4,1,F. Ibañez,237,412.3208271094924,Anillamiento,1991-02-20,anillamiento,1991-10-15,Isla Mayor,Isla Mayor,Sevilla,-6.2495424999999996,37.3047112,-3.74922,40.46366700000001,2,0,M. Vazquez,237,48,Cazada,muerto
A,2373239,Passer domesticus,30,9,1991,Lucio Marilopez PND,Aznalcazar,Sevilla,4,2,F. Ibañez,15,412.3208271094924,Anillamiento,1991-09-30,anillamiento,1991-10-15,Isla Mayor,Isla Mayor,Sevilla,-6.2495424999999996,37.3047112,-3.74922,40.46366700000001,2,0,M. Vazquez,15,36,Cazada,muerto
A,2168890,Passer montanus,14,3,1989,La Estrella,Palomares del Rio,Sevilla,2,0,M. Vazquez,127,405.22968988311436,Anillamiento,1989-03-14,anillamiento,1989-07-19,Huerta del Majano,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,2,0,Cazador,NA,10,Cazada con escopeta,muerto
A,2035346,Passer domesticus,20,8,1987,Las Higueras,Coria del Rio,Sevilla,3,2,M. Vazquez,117,405.22968988311436,Anillamiento,1987-08-20,anillamiento,1987-12-15,Coria del Rio,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,2,0,Cazador,NA,2,Cazada,muerto
A,2168687,Passer domesticus,19,6,1988,Huerta Daniel,Puebla del Rio,Sevilla,4,1,M. Vazquez,128,407.4810089617044,Anillamiento,1988-06-19,anillamiento,1988-10-25,Los Olmasos,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,Cazador,NA,6,Cazada,muerto
A,2222531,Passer domesticus,29,6,1988,Fuentes,Puebla del Rio,Sevilla,3,0,M. Vazquez,118,407.4810089617044,Anillamiento,1988-06-29,anillamiento,1988-10-25,Los Olmasos,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,Cazador,NA,15,Cazada,muerto
A,2372611,Passer domesticus,8,9,1991,Cantera del Duende,El Rubio,Sevilla,4,2,M. Vazquez,177,NA,Anillamiento,1991-09-08,anillamiento,1992-03-03,Cortijo Molino del Marques,El Rubio,Sevilla,NA,NA,-3.74922,40.46366700000001,2,0,Cazador,NA,5,Cazada,muerto
A,2286700,Passer domesticus,26,1,1991,Cantera del Duende,El Rubio,Sevilla,4,1,M. Vazquez,402,NA,Anillamiento,1991-01-26,anillamiento,1992-03-03,Cortijo Molino del Marques,El Rubio,Sevilla,NA,NA,-3.74922,40.46366700000001,2,0,Cazador,NA,5,Cazada,muerto
A,2372651,Passer domesticus,8,9,1991,Cantera del Duende,El Rubio,Sevilla,3,2,M. Vazquez,3237,377.01740219981696,Anillamiento,1991-09-08,anillamiento,2000-07-19,Cortijo Los Frailes,Marchena,Sevilla,-5.4162096,37.3271048,-3.74922,40.46366700000001,2,0,M. Vega,3235,37,Encontrada solo anilla,muerto
A,2372655,Passer domesticus,8,9,1991,Cantera del Duende,El Rubio,Sevilla,4,2,M. Vazquez,124,NA,Anillamiento,1991-09-08,anillamiento,1992-01-10,Herriza los Almendros,El Rubio,Sevilla,NA,NA,-3.74922,40.46366700000001,2,0,Cazador,NA,4,Cazada con escopeta,muerto
A,2811176,Passer domesticus,3,9,1999,Manecorro PN Doñana,Almonte,Huelva,3,2,M. Vazquez,12,429.15373265750225,Anillamiento,1999-09-03,anillamiento,1999-09-15,El Rocio,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,2,0,EBD,12,3,Encotrado muerto,muerto
A,2359302,Passer domesticus,15,8,1996,Rio Lora,Los Palacios,Sevilla,4,2,GOSUR,1379,412.6666644829645,Anillamiento,1996-08-15,anillamiento,2000-05-25,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,2,M. Vazquez,1379,3,control,control
A,2203968,Passer hispaniolensis,25,2,2001,Laguna del Gobierno,Lantejuela,Sevilla,4,1,Zamalla,694,376.63920573433467,Anillamiento,2001-02-25,anillamiento,2003-01-20,Osuna,Osuna,Sevilla,-5.1087809,37.2416313,-3.74922,40.46366700000001,4,1,Zamalla,694,14,Cazada por esmerejon,muerto
A,2168876,Passer montanus,14,3,1989,La Estrella,Palomares del Rio,Sevilla,4,0,M. Vazquez,127,405.22968988311436,Anillamiento,1989-03-14,anillamiento,1989-07-19,Huerta del Majano,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,4,0,Cazador,NA,10,Cazada con escopeta,muerto
A,L111793,Fringilla coelebs,10,6,1997,Base de los Llanos,Albacete,Albacete,3,0,G Manchego,793,238.3667239979676,Anillamiento,1997-06-10,anillamiento,1999-08-12,Los Altos de Escucha,Albacete,Albacete,-1.9881527,38.8036957,-3.74922,40.46366700000001,2,0,M. Vazquez,5,793,Cazada por buho o rapaz,muerto
A,191482,Serinus serinus,19,6,1988,Huerta Daniel,Puebla del Rio,Sevilla,3,1,M. Vazquez,57,319.2748194231254,Anillamiento,1988-06-19,anillamiento,1988-08-15,Hornachuelos,Hornachuelos,Cordoba,-5.246899099999999,37.8347023,-3.74922,40.46366700000001,2,0,Particular,56,97,Encotrado muerto,muerto
A,233005,Serinus serinus,2,7,1988,Cerro Gordo,Puebla del Rio,Sevilla,3,1,M. Vazquez,13,407.4810089617044,Anillamiento,1988-07-02,anillamiento,1988-07-15,Piscina de Coria,Coria del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,Particular,14,5,Cazada con red de tiro no se libera,muerto
A,905959,Serinus serinus,11,8,1998,La Escribana,Coria del Rio,Sevilla,3,1,M. Vazquez,122,407.4810089617044,Anillamiento,1998-08-11,anillamiento,1998-12-11,Puebla del Rio,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,Particular,122,3,Encotrado muerto,muerto
A,927913,Serinus serinus,30,4,1998,Pinar de Doña Rosa,Lora del Rio,Sevilla,5,1,M. Vazquez,158,347.6480451998596,Anillamiento,1998-04-30,anillamiento,1998-10-05,Monte Gorla,Bergara,Guipuzcoa,-5.52761,37.6556349,-3.74922,40.46366700000001,2,0,Particular,158,662,Encotrado muerto,muerto
A,191483,Serinus serinus,19,6,1988,Huerta Daniel,Puebla del Rio,Sevilla,3,1,M. Vazquez,128,407.4810089617044,Anillamiento,1988-06-19,anillamiento,1988-10-25,Los Olmasos,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,Particular,NA,6,Cazada,muerto
