MODO,METAL,NOMBRE_COMUN,ESPECIE,FAMILIA,ORDEN,GRUPO,DIA,MES,AÑO,LOCALIDAD,PAIS,EDAD,SEXO,ANILLADOR,Dias,Kms,Observaciones,FECHA CONTROL 1,Observaciones simple,FECHA CONTROL 2,LOCALIDAD CONTROL 2,PAIS CONTROL 2,LONGITUDE CONTROL 1,LATITUDE CONTROL 1,LONGITUDE CONTROL 2,LATITUDE CONTROL 2,EDAD CONTROL 2,SEXO CONTROL 2,ANILLADOR CONTROL 2,Dias anotados,Kms anotados,Observaciones control 2,Observaciones simple control 2
A,4483981,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,2,9,1992,"Boitsfort, Brabant",Belgica,3,2,Extranjero,116,1687.932203605429,Anillamiento,1992-09-02,anillamiento,1992-12-27,"Arroyo Gascon, Marchena, Sevilla",España,4.417794,50.7966762,-5.4162096,37.3271048,3,2,M. Vazquez,116.0,1685.0,control ,control
A,4667722,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,22,10,1992,"Zwin, West Vlaanderen, Flandes Occidental",Belgica,3,1,Extranjero,38,1705.796624478881,Anillamiento,1992-10-22,anillamiento,1992-11-29,"Arroyo Gascon, Marchena, Sevilla",España,3.3491624,51.3589788,-5.4162096,37.3271048,3,1,M. Vazquez,38.0,1705.0,control ,control
A,5875357,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,16,9,1996,"Meetkeerke, West Vlaanderen, Flandes Occidental",Belgica,3,1,Extranjero,888,1687.2370507993944,Anillamiento,1996-09-16,anillamiento,1999-02-21,"Arroyo Gascon, Marchena, Sevilla",España,3.1514099,51.2350824,-5.4162096,37.3271048,4,1,M. Vazquez,843.0,1821.0,control ,control
A,5954776,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,10,10,1996,"Rijkevorsel, Antwerpen, Amberes",Belgica,3,1,Extranjero,813,1823.694408222689,Anillamiento,1996-10-10,anillamiento,1999-01-01,"El Cuervo, Lebrija, Sevilla",España,4.7604695,51.3493012,-6.0385235,36.8527976,4,0,M. Vazquez,843.0,1821.0,Cazada,muerto
A,6115344,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,15,9,1996,"Grembergen, Oost Vlaanderen, Flandes Oriental",Belgica,3,1,Extranjero,838,1771.8505576411092,Anillamiento,1996-09-15,anillamiento,1999-01-01,"El Cuervo, Lebrija, Sevilla",España,4.1056631,51.0550925,-6.0385235,36.8527976,4,0,M. Vazquez,838.0,1768.0,Cazada,muerto
A,6253862,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,20,9,1997,"Pontaury, Namen, Namur",Belgica,2,2,Extranjero,468,1725.729227304731,Anillamiento,1997-09-20,anillamiento,1999-01-01,"El Cuervo, Lebrija, Sevilla",España,4.66383,50.33926,-6.0385235,36.8527976,4,0,M. Vazquez,468.0,1722.0,Cazada,muerto
A,6506119,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,25,9,1997,"Messelbroek, Brabant",Belgica,3,1,Extranjero,52,1707.0171694237104,Anillamiento,1997-09-25,anillamiento,1997-11-16,"Cantera del Duende, El Rubio, Sevilla",España,4.927480099999999,50.9933331,-4.9909478,37.353777,3,1,M. Vazquez,52.0,1707.0,control ,control
A,6924546,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,9,9,1999,"Hertsberge, West Vlaanderen, Flandes Occidental",Belgica,3,2,Extranjero,53,1688.2449398620968,Anillamiento,1999-09-09,anillamiento,1999-11-01,"El Alamillo, Sevilla",España,3.2730671,51.1053969,-5.993313499999999,37.4175931,3,2,M. Vazquez,53.0,1688.0,control ,control
A,7013900,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,4,9,1999,"ST Laurenis, Oost Vlaanderen, Flandes",Belgica,3,2,Extranjero,122,1794.1958083759075,Anillamiento,1999-09-04,anillamiento,2000-01-04,"Laguna de Medina, Jerez de la Frontera, Cadiz",España,3.5249276,51.2418159,-6.0507129,36.616468,5,2,Zamalla,122.0,1789.0,control ,control
A,7124164,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,20,9,2000,"Cerexhe, Heuseux, Luik Lieja",Belgica,3,1,Extranjero,53,1740.448138977514,Anillamiento,2000-09-20,anillamiento,2000-11-12,"El Alamillo, Sevilla",España,5.7264702,50.6541483,-5.993313499999999,37.4175931,3,1,M. Vazquez,53.0,1739.0,control ,control
A,8650459,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,9,9,2003,"Grembergen, Oost Vlaanderen, Flandes Oriental",Belgica,3,2,Extranjero,466,1701.4774881280175,Anillamiento,2003-09-09,anillamiento,2004-12-18,"Arroyo Gascon, Marchena, Sevilla",España,4.1056631,51.0550925,-5.4162096,37.3271048,4,2,M. Vazquez,466.0,1688.0,control ,control
A,L044195,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,4,10,1996,"Torrecuadros, Hinojos, Huelva",España,3,1,M. Vazquez,211,1875.58330836144,Anillamiento,1996-10-04,anillamiento,1997-05-03,"Aschaffenburg, Unterfranken",Alemania,-6.3804621,37.3181146,9.1355554,49.9806625,2,0,Extranjero,211.0,1876.0,Encontrado muerto,muerto
A,L450270,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,9,11,2000,"El Alamillo, Sevilla",España,3,2,M. Vazquez,1247,1722.1238485929666,Anillamiento,2000-11-09,anillamiento,2004-04-09,"Awirs, Luik, Lieja",Belgica,-5.993313499999999,37.4175931,5.4061097,50.5999117,4,2,Extranjero,1274.0,1722.0,control ,control
A,2286630,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,16,11,1990,"Casa Neves, Aznalcazar, Sevilla",España,2,2,M. Vazquez,159,1459.721429078082,Anillamiento,1990-11-16,anillamiento,1991-04-24,"Chevrense, Sena, Paris",Francia,-6.2495425,37.3047112,2.355566,48.853797,2,0,Extranjero,163.0,1433.0,Encontrado muerto,muerto
A,2550519,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,3,12,1996,"Valle de Hecho, Huesca",España,2,2,Zamalla,482,236.88194227237145,Anillamiento,1996-12-03,anillamiento,1998-03-30,"Salleboeuf, Gironde",Francia,-0.7342734,42.7248135,-0.39731,44.84279300000001,2,0,Extranjero,482.0,235.0,Encontrado muerto,muerto
A,2A050667,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,28,3,2004,"El Alamillo, Sevilla",España,4,1,M. Vazquez,22,1812.0859616715404,Anillamiento,2004-03-28,anillamiento,2004-04-19,"Weybourne, Norfolk",Gran Bretaña,-5.993313499999999,37.4175931,1.141423,52.9433269,4,1,BTO,22.0,1813.0,control ,control
A,2A082663,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,3,2,2005,"El Hampa, Coria del Rio, Sevilla",España,5,1,M. Vazquez,62,2020.5266652965088,Anillamiento,2005-02-03,anillamiento,2005-04-06,"Welton, Humberside",Gran Bretaña,-6.0533598,37.2882628,-3.435973,55.378051,2,0,BTO,62.0,1876.0,Colision contra cristales,muerto
A,3862150,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,6,9,1992,"Reserve la Maziere, Villeton, Lot et Garonne",Francia,3,2,Extranjero,879,883.4149050646919,Anillamiento,1992-09-06,anillamiento,1995-02-02,"Rio Blanco, Ecija, Sevilla",España,0.2837351,44.3804076,-5.0739044,37.535495,2,0,LEO BIAGGI,879.0,893.0,Encontrado muerto,muerto
A,4045343,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,12,7,2001,"Oncy Sur Ecole, Essonne",Francia,3,0,Extranjero,982,1398.6590992574345,Anillamiento,2001-07-12,anillamiento,2004-03-20,"El Alamillo, Sevilla",España,2.475284,48.381548,-5.993313499999999,37.4175931,4,0,M. Vazquez,982.0,1398.0,control ,control
A,BC59550,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,25,9,2005,"Villeton, Lot et Garonne",Francia,3,1,Extranjero,406,950.3334225249266,Anillamiento,2005-09-25,anillamiento,2006-11-05,"Coria del Rio, Sevilla",España,0.2760903,44.3753342,-6.0533598,37.2882628,4,1,M. Vazquez,406.0,947.0,control ,control
A,F220001,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,18,6,1989,"West Stafford, Dorset",Gran Bretaña,3,2,Extranjero,1400,1471.2214599132053,Anillamiento,1989-06-18,anillamiento,1993-04-18,"Lora del Rio, Sevilla",España,-2.3876821,50.705099,-5.52761,37.6556349,4,2,M. Vazquez,1400.0,1471.0,control ,control
A,J263585,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,2,9,1993,"Wales Farm, Plumptom Sussex, West & East",Gran Bretaña,4,2,Extranjero,48,1543.0674994557896,Anillamiento,1993-09-02,anillamiento,1993-10-20,"Isla Redonda, Ecija, Sevilla",España,-0.0748708,50.9065225,-4.8827083,37.4494549,2,0,M. Vazquez,48.0,1800.0,Cazada,muerto
A,N822451,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,4,10,1998,"Walton in Gordano, Avon",Gran Bretaña,3,1,Extranjero,168,1602.643840225517,Anillamiento,1998-10-04,anillamiento,1999-03-21,"Utrera, Sevilla",España,-2.827555,51.4542511,-5.7795147,37.1848134,4,0,M. Vazquez,168.0,1604.0,control ,control
A,K896341,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,5,9,1999,"Watlington Hilol, Oxford",Gran Bretaña,4,2,Extranjero,880,1646.867760584733,Anillamiento,1999-09-05,anillamiento,2002-02-01,"Torrecuadros, Hinojos, Huelva",España,-0.979207,51.6359044,-6.3804621,37.3181146,4,2,M. Vazquez,880.0,1663.0,control ,control
A,T722115,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,3,10,2006,"Cissbury Ring, Worthing, Sussex West & East",Gran Bretaña,3,1,Extranjero,47,1570.7555639442608,Anillamiento,2006-10-03,anillamiento,2006-11-19,"Palomares del Rio, Sevilla",España,-0.383271,50.8599632,-6.068470899999999,37.3191342,2,0,M. Vazquez,47.0,1573.0,Cazada,muerto
A,AB67417,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,5,9,2000,"Leerdam, Zuid Holland",Holanda,3,1,Extranjero,49,1818.8221236579616,Anillamiento,2000-09-05,anillamiento,2000-10-24,"El Alamillo, Sevilla",España,4.4937836,52.0207975,-5.993313499999999,37.4175931,3,1,M. Vazquez,49.0,1829.0,control ,control
A,V036830,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,1,10,2000,"Haarlem, Vinkenbaan Van Lennep, Noord Holland",Holanda,3,0,Extranjero,32,1861.5001484490213,Anillamiento,2000-10-01,anillamiento,2000-11-02,"El Alamillo, Sevilla",España,4.6272153,52.4184482,-5.993313499999999,37.4175931,3,0,M. Vazquez,32.0,1859.0,control ,control
A,V090497,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,29,9,2002,"Leuth, Gederland",Holanda,3,1,Extranjero,114,1833.844103236532,Anillamiento,2002-09-29,anillamiento,2003-01-21,"Laguna del Gobierno, Lantejuela,Sevilla",España,5.993078499999999,51.8376223,-5.2270807,37.3626595,5,1,Zamalla,114.0,1832.0,control ,control
A,L174172,Greater Whitethroat,Curruca communis,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,18,9,1998,"Calera de Leon, Badajoz",España,3,0,Zamalla,1151,339.7621355319898,Anillamiento,1998-09-18,anillamiento,2001-11-12,Chefchaouen,Marruecos,-6.3365657,38.1070754,-5.268364099999999,35.168796,2,0,Particular,1151.0,339.0,Encontrado muerto,muerto
A,L343411,Greater Whitethroat,Curruca communis,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,6,9,2000,"Valdelarco, Huelva",España,4,0,Zamalla,265,699.1860729719422,Anillamiento,2000-09-06,anillamiento,2001-05-29,"Alnif, Er Rachidia",Marruecos,-6.6835271,37.9505096,-4.4284985,31.927236,2,0,Particular,265.0,696.0,Cazada,muerto
A,2750996,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,20,8,1997,"El Alcornocal, Los Palacios, Sevilla",España,3,0,M. Vazquez,1343,555.7573162444421,Anillamiento,1997-08-20,anillamiento,2001-04-24,Imilchil,Marruecos,-5.9244808,37.1584636,-5.632651699999999,32.1544853,2,0,Particular,1343.0,560.0,Encontrado muerto,muerto
A,223175,Willow Warbler,Phylloscopus trochilus,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,3,9,1997,"El Alcornocal, Los Palacios, Sevilla",España,4,1,M. Vazquez,617,2412.9115143818817,Anillamiento,1997-09-03,anillamiento,1999-05-13,"Karrebakstorp, Naestved, Sjaelland",Dinamarca,-5.9244808,37.1584636,11.759207,55.224613,2,0,Particular,617.0,2415.0,Capturada por un gato,muerto
A,F30166,Willow Warbler,Phylloscopus trochilus,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,5,5,2001,"Drienovec, Kosice, Eslovaquia",Republica Checa,4,1,Extranjero,118,2482.020590329552,Anillamiento,2001-05-05,anillamiento,2001-08-31,"Calera de Leon, Badajoz",España,20.9521324,48.6077362,-6.3365657,38.1070754,4,0,M. Vazquez,118.0,2478.0,control cambio anilla AC4162,control
A,1H08422,Willow Warbler,Phylloscopus trochilus,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,8,8,2000,"Blixoya, Valer, Ostfold",Noruega,5,0,Extranjero,27,2740.644749313765,Anillamiento,2000-08-08,anillamiento,2000-09-04,"Las Teatinas, Palomares del Rio, Sevilla",España,11.3279007,59.25582859999999,-6.068470899999999,37.3191342,4,0,M. Vazquez,27.0,2734.0,control ,control
A,498669,Common Chiffchaff,Phylloscopus collybita,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,3,8,1984,"Blagdoon, Rervoir, Congresbury Avon",Gran Bretaña,2,0,Extranjero,534,1522.6039191706395,Anillamiento,1984-08-03,anillamiento,1986-01-19,"Torreblanca, Sevilla",España,-3.1384186,50.94858199999999,-5.903761100000001,37.3884092,2,0,M. Vazquez,,,Cazada,muerto
A,2059584,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,5,3,1987,"Gerena, Sevilla",España,5,1,LEO BIAGGI,256,765.3610993205364,Anillamiento,1987-03-05,anillamiento,1987-11-16,"Bassussary, Pirineos Orientales",Francia,-6.173911599999999,37.541357,-1.509836,43.446016,2,0,Extranjero,251.0,768.0,Encontrado muerto,muerto
A,2219946,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,10,3,1988,"Gerena, Sevilla",España,4,1,LEO BIAGGI,385,1572.0168534630377,Anillamiento,1988-03-10,anillamiento,1989-03-30,Horsham,Gran Bretaña,-6.173911599999999,37.541357,-0.325858,51.062883,2,0,Extranjero,385.0,1576.0,Colision con cristales,muerto
A,2220889,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,12,2,1988,"Casa Neves, Aznalcazar, Sevilla",España,5,1,Extranjero,848,1153.3607655286492,Anillamiento,1988-02-12,anillamiento,1990-06-09,"St Leger, Les Vignes, Loire Atlantico",Francia,-6.2495425,37.3047112,-1.731736,47.135077,2,0,M. Vazquez,874.0,1154.0,Atropellado,muerto
A,2220849,Black Redstart,Phoenicurus ochruros,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,26,12,1988,"Casa Neves, Aznalcazar, Sevilla",España,3,1,M. Vazquez,1410,1870.0295743550996,Anillamiento,1988-12-26,anillamiento,1992-11-05,"Finsterwald, Oberbayern",Alemania,-6.2495425,37.3047112,11.7182762,47.7536589,2,0,Extranjero,1410.0,1857.0,Cazada,muerto
A,2J9861,Common Chiffchaff,Phylloscopus collybita,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,22,9,1987,"Herne, Brabant",Belgica,3,0,Extranjero,109,1696.4788411671448,Anillamiento,1987-09-22,anillamiento,1988-01-09,"Puñanilla, Puebla del Rio, Sevilla",España,4.0280349,50.7247718,-6.063133,37.2694065,5,0,M. Vazquez,,,control ,control
A,JN7017,Common Chiffchaff,Phylloscopus collybita,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,21,6,1993,"Sommiere, Namen, Namur",Belgica,4,0,Extranjero,573,1679.3705721229803,Anillamiento,1993-06-21,anillamiento,1995-01-15,"Dos Hermanas, Sevilla",España,4.8428128,50.2737609,-5.924239099999999,37.2865803,2,0,M. Vazquez,573.0,1684.0,Encontrado muerto,muerto
A,SC1485,Common Chiffchaff,Phylloscopus collybita,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,9,9,2001,"Grembergen, Oost Vlaanderen, Flandes",Belgica,3,0,Extranjero,49,1713.0405226333787,Anillamiento,2001-09-09,anillamiento,2001-10-28,"El Alamillo, Sevilla",España,4.1056631,51.0550925,-5.993313499999999,37.4175931,3,0,M. Vazquez,49.0,1713.0,control ,control
A,SE0286,Common Chiffchaff,Phylloscopus collybita,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,20,8,2001,"Malmedy, Luik, Lieja",Belgica,3,0,Extranjero,88,1748.3236039195494,Anillamiento,2001-08-20,anillamiento,2001-11-16,"Palomares del Rio, Sevilla",España,5.5969836,50.6604561,-6.068470899999999,37.3191342,3,0,M. Vazquez,88.0,1735.0,control ,control
A,SM1650,Common Chiffchaff,Phylloscopus collybita,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,2,10,2002,"Beverce, Luik, Lieja",Belgica,2,0,Extranjero,529,1707.499357590089,Anillamiento,2002-10-02,anillamiento,2004-03-14,"Laguna del Gobierno, Lantejuela,Sevilla",España,6.035721,50.4409143,-5.2270807,37.3626595,2,0,M. Vazquez,529.0,1708.0,control ,control
A,UK1309,Common Chiffchaff,Phylloscopus collybita,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,20,9,1996,"Rijkevorsel, Antwerpen, Amberes",Belgica,2,0,Extranjero,63,1782.6747313719618,Anillamiento,1996-09-20,anillamiento,1996-11-22,"Puebla del Rio, Sevilla",España,4.7604695,51.3493012,-6.063133,37.2694065,2,0,M. Vazquez,63.0,1782.0,control ,control
A,UN7289,Common Chiffchaff,Phylloscopus collybita,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,4,7,1998,"Korbeek Lo, Brabant",Belgica,3,0,Extranjero,129,1732.549781085723,Anillamiento,1998-07-04,anillamiento,1998-11-10,"Palomares del Rio, Sevilla",España,4.7626896,50.8601903,-6.068470899999999,37.3191342,3,0,M. Vazquez,129.0,1730.0,control ,control
A,943428,Common Chiffchaff,Phylloscopus collybita,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,7,3,1999,"Laguna del Gobierno, Lantejuela,Sevilla",España,4,0,M. Vazquez,397,1606.5623636859011,Anillamiento,1999-03-07,anillamiento,2000-04-07,"Hauconcourt, Moselle",Francia,-5.2270807,37.3626595,6.1898012,49.2193254,4,0,CRBPO,397.0,1605.0,control ,control
A,AA8561,Common Chiffchaff,Phylloscopus collybita,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,8,11,1998,"La Estrella, Palomares del Rio, Sevilla",España,2,0,M. Vazquez,529,2339.9524898075897,Anillamiento,1998-11-08,anillamiento,2000-04-20,"Bostrup, Spodsbjerg, Fyn",Dinamarca,-6.0602712,37.3101926,10.82605,54.929533,2,0,Particular,529.0,2347.0,Atropellado,muerto
A,AK1767,Common Chiffchaff,Phylloscopus collybita,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,21,11,2000,"Alcala de Guadaira, Sevilla",España,2,0,M. Vazquez,700,1702.2967392074995,Anillamiento,2000-11-21,anillamiento,2002-10-22,"Wetteren, Oost Vlaanderen, Flandes ",Belgica,-5.8418054,37.3396769,3.880317099999999,51.0031237,2,0,BRUXELLES,700.0,1705.0,control ,control
A,AK2969,Common Chiffchaff,Phylloscopus collybita,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,22,2,2002,"San Pablo, Sevilla",España,4,0,M. Vazquez,92,1718.3576813193936,Anillamiento,2002-02-22,anillamiento,2002-05-25,"Huntingdon, Cambridge, Huntingdom",Gran Bretaña,-5.927562000000001,37.405368,-0.182552,52.33146,4,0,BTO,92.0,1719.0,control ,control
A,BU3441,Common Chiffchaff,Phylloscopus collybita,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,9,11,2003,"Laguna del Gobierno, Lantejuela,Sevilla",España,3,0,Zamalla,335,1721.6642048649442,Anillamiento,2003-11-09,anillamiento,2004-10-09,"Saeftinghe, Sieperdaschor, Zeeland",Holanda,-5.2270807,37.3626595,4.1924912,51.3378748,4,0,ARNHEM,335.0,1724.0,control ,control
A,CJ1501,Common Chiffchaff,Phylloscopus collybita,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,29,3,2004,"El Alamillo, Sevilla",España,4,0,M. Vazquez,6,2036.9546954064017,Anillamiento,2004-03-29,anillamiento,2004-04-04,"Eemshaven, Groningen",Holanda,-5.993313499999999,37.4175931,6.8354937,53.4385887,4,0,Particular,6.0,2037.0,control ,control
A,CR0723,Common Chiffchaff,Phylloscopus collybita,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,31,10,2004,"Laguna del Gobierno, Lantejuela,Sevilla",España,2,0,M. Vazquez,191,373.765290660354,Anillamiento,2004-10-31,anillamiento,2005-05-10,Aïn Jemaa,Marruecos,-5.2270807,37.3626595,-5.7905653,34.0254774,2,0,Particular,191.0,374.0,control ,control
A,PH9546,Common Chiffchaff,Phylloscopus collybita,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,10,8,1995,"Saint Mars La Briere, Sarthe",Francia,4,2,Extranjero,156,1305.331475827689,Anillamiento,1995-08-10,anillamiento,1996-01-13,"La Marmoleja, Puebla del Rio, Sevilla",España,0.3702594,48.0290466,-6.063133,37.2694065,4,0,M. Vazquez,156.0,1304.0,control ,control
A,7D7681,Common Chiffchaff,Phylloscopus collybita,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,20,8,1998,"Barton Turf, Stalhan, Norfolk",Gran Bretaña,3,0,Extranjero,86,1800.3039249704211,Anillamiento,1998-08-20,anillamiento,1998-11-14,"El Alamillo, Sevilla",España,1.4867288,52.74855489999999,-5.993313499999999,37.4175931,3,0,M. Vazquez,86.0,1802.0,control ,control
A,OU1334,Common Chiffchaff,Phylloscopus collybita,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,29,9,2000,"Sandwich Bay Estate, Kent",Gran Bretaña,2,0,Extranjero,422,1630.735055215447,Anillamiento,2000-09-29,anillamiento,2001-11-25,"Laguna del Gobierno, Lantejuela,Sevilla",España,1.3795275,51.2664239,-5.2270807,37.3626595,4,0,M. Vazquez,422.0,1576.0,control ,control
A,AEL462,Common Chiffchaff,Phylloscopus collybita,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,24,9,2003,"Sandwich Bay Estate, Kent",Gran Bretaña,3,0,Extranjero,410,1630.735055215447,Anillamiento,2003-09-24,anillamiento,2004-11-07,"Laguna del Gobierno, Lantejuela,Sevilla",España,1.3795275,51.2664239,-5.2270807,37.3626595,4,0,M. Vazquez,410.0,1631.0,control ,control
A,L447793,Black Redstart,Phoenicurus ochruros,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,25,11,2001,"Palomares del Rio, Sevilla",España,2,0,M. Vazquez,607,1606.584050643807,Anillamiento,2001-11-25,anillamiento,2003-07-25,"Blainville Sur L´Eau, Meurthe et Moselle",Francia,-6.068470899999999,37.3191342,6.405988,48.555828,2,0,CRBPO,607.0,1605.0,Encontrada la pata con la anilla,muerto
A,9K84426,Bluethroat,Luscinia svecica,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,29,7,1996,"Rieselfelder, DFFM Munster",Alemania,2,1,Extranjero,1191,1961.011237100328,Anillamiento,1996-07-29,anillamiento,1999-11-02,"La Marmoleja, Puebla del Rio, Sevilla",España,7.654829799999999,52.0287823,-6.063133,37.2694065,6,1,M. Vazquez,1191.0,1960.0,control ,control
A,5149298,Bluethroat,Luscinia svecica,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,20,7,1994,"Melsele, Oost Vlaanderen, Flandes Oriental",Belgica,3,0,Extranjero,542,1752.909191540646,Anillamiento,1994-07-20,anillamiento,1996-01-13,"La Marmoleja, Puebla del Rio, Sevilla",España,4.2822314,51.2224882,-6.063133,37.2694065,7,2,M. Vazquez,542.0,1751.0,control ,control
C,5149298,Bluethroat,Luscinia svecica,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,13,1,1996,"La Marmoleja, Puebla del Rio, Sevilla",España,7,2,M. Vazquez,413,0.0,control ,1996-01-13,control,1997-03-01,"La Marmoleja, Puebla del Rio, Sevilla",España,-6.063133,37.2694065,-6.063133,37.2694065,9,2,M. Vazquez,954.0,1751.0,control ,control
